NC_047559.1	2821006	2830961	XM_011442061.3
NC_047559.1	2821006	2830733	XM_011442060.3
NC_047559.1	2821006	2828486	XM_020071070.2
NC_047559.1	2821006	2828486	XM_011442059.3
NC_047559.1	2854642	2882189	XM_034453036
NC_047559.1	2854642	2882165	XM_034453044
NC_047559.1	2854642	2881860	XM_034453052
NC_047559.1	2881598	2891982	XM_034463347
NC_047559.1	2895391	2902581	XM_020066763.2
NC_047559.1	2953529	2955346	XM_011426926.3
NC_047559.1	2980291	2993493	XM_020066579.2
NC_047559.1	2980291	2993493	XM_034453310
NC_047559.1	2980291	2992610	XM_034453316
NC_047559.1	2998899	3015365	XM_034453289
NC_047559.1	2998899	3015355	XM_034453299
NC_047559.1	2998899	3008916	XM_034453293
NC_047559.1	2998899	3008221	XM_034453282
NC_047559.1	3020010	3024608	XM_011442050.3
NC_047559.1	3024612	3028882	XM_034453233
NC_047559.1	3024612	3028882	XM_011442049.3
NC_047559.1	3029969	3040472	XM_034453204
NC_047559.1	3030001	3040472	XM_034453209
NC_047559.1	3041707	3050766	XM_034453192
NC_047559.1	3052884	3059422	XM_034453531
NC_047559.1	3060171	3074704	XM_034453471
NC_047559.1	3076361	3078926	XM_011442053.3
NC_047559.1	3081575	3094207	XM_034453368
NC_047559.1	3081579	3094207	XM_034453354
NC_047559.1	3081579	3094207	XM_034453361
NC_047559.1	3096359	3107337	XM_034453117
NC_047559.1	3096359	3107186	XM_034453154
NC_047559.1	3096359	3107035	XM_034453129
NC_047559.1	3096359	3105083	XM_034453134
NC_047559.1	3096359	3105083	XM_034453144
NC_047559.1	3096359	3105083	XM_034453126
NC_047559.1	3115885	3130879	XM_011442066.3
NC_047559.1	3121761	3124601	XM_011442063.3
NC_047559.1	3132280	3154791	XM_011442068.3
NC_047559.1	3133215	3154791	XM_011442067.3
NC_047559.1	3143641	3154791	XM_011442069.3
NC_047559.1	3134166	3136638	XM_034453101
NC_047559.1	3158575	3169070	XM_034453567
NC_047559.1	3170108	3181225	XM_011442070.3
NC_047559.1	3171191	3181225	XM_011442071.3
NC_047559.1	3183918	3190790	XM_034453595
NC_047559.1	3183918	3190790	XM_011442072.3
NC_047559.1	3191191	3203677	XM_011442073.3
NC_047559.1	3206176	3214927	XM_011442079.3
NC_047559.1	3206176	3214921	XM_011442076.3
NC_047559.1	3206176	3214886	XM_011442075.3
NC_047559.1	3206176	3211320	XM_011442074.3
NC_047559.1	3206176	3211312	XM_011442078.3
NC_047559.1	3206176	3210686	XM_034453651
NC_047559.1	3206176	3210674	XM_011442080.3
NC_047559.1	3218399	3219697	XM_011442102.3
NC_047559.1	3223073	3227355	XM_011442082.3
NC_047559.1	3223073	3227355	XM_011442081.3
NC_047559.1	3231520	3233414	XM_011442083.3
NC_047559.1	3234358	3237969	XM_011442084.3
NC_047559.1	3238383	3254503	XM_011442085.3
NC_047559.1	3258225	3268284	XM_034453738
NC_047559.1	3269569	3282140	XM_034453719
NC_047559.1	3269575	3282140	XM_034453730
NC_047559.1	3269576	3282140	XM_011434211.3
NC_047559.1	3269826	3282140	XM_011434212.3
NC_047559.1	3269844	3282140	XM_011434214.3
NC_047559.1	3283316	3288026	XM_011434209.3
NC_047559.1	3283316	3287863	XM_034453754
NC_047559.1	3283316	3287539	XM_034453759
NC_047559.1	3283316	3284219	XM_034453768
NC_047559.1	3290585	3295366	XM_020068744.2
NC_047559.1	3295410	3297785	XM_034453825
NC_047559.1	3298126	3322084	XM_034453779
NC_047559.1	3298248	3322084	XM_034453794
NC_047559.1	3298248	3322084	XM_034453784
NC_047559.1	3298248	3322084	XM_011434203.3
NC_047559.1	3298248	3322084	XM_034453790
NC_047559.1	3322211	3330025	XM_034453807
NC_047559.1	3340515	3342466	XM_034453835
NC_047559.1	3349752	3408517	XM_034453876
NC_047559.1	3349755	3408517	XM_034453865
NC_047559.1	3349770	3408517	XM_034453859
NC_047559.1	3349832	3417204	XM_034453851
NC_047559.1	3350236	3378749	XM_034453856
NC_047559.1	3425345	3426175	XM_020068712.2
NC_047559.1	3426374	3428984	XM_011434198.3
NC_047559.1	3437444	3457142	XM_020068742.2
NC_047559.1	3479195	3486721	XM_034463364
NC_047559.1	3494476	3504854	XM_034463375
NC_047559.1	3515112	3526435	XM_034453913
NC_047559.1	3538734	3545528	XM_034463383
NC_047559.1	3545588	3552231	XM_034450897
NC_047559.1	3562240	3566666	XM_011443447.3
NC_047559.1	3562240	3566370	XM_020071470.2
NC_047559.1	3570478	3575631	XM_011443446.3
NC_047559.1	3576244	3578528	XM_011443444.3
NC_047559.1	3580985	3584210	XM_011443443.3
NC_047559.1	3586528	3592430	XM_034450933
NC_047559.1	3595061	3605639	XM_034451066
NC_047559.1	3595061	3605620	XM_034451044
NC_047559.1	3595061	3604742	XM_034451055
NC_047559.1	3605784	3628135	XM_034450940
NC_047559.1	3628629	3660469	XM_034450963
NC_047559.1	3628629	3657948	XM_034451024
NC_047559.1	3628629	3657948	XM_034451011
NC_047559.1	3628629	3657948	XM_034450997
NC_047559.1	3628629	3657948	XM_011443431.3
NC_047559.1	3628629	3657948	XM_011443439.3
NC_047559.1	3628629	3657948	XM_011443434.3
NC_047559.1	3628629	3657948	XM_011443438.3
NC_047559.1	3628629	3657948	XM_011443433.3
NC_047559.1	3628629	3657948	XM_011443437.3
NC_047559.1	3628629	3657948	XM_011443432.3
NC_047559.1	3628629	3657948	XM_011443435.3
NC_047559.1	3628629	3657948	XM_011443429.3
NC_047559.1	3628629	3657947	XM_034451033
NC_047559.1	3628629	3657947	XM_034450989
NC_047559.1	3628629	3655159	XM_034450966
NC_047559.1	3667146	3677243	XM_034451090
NC_047559.1	3672113	3677243	XM_011443426.3
NC_047559.1	3672391	3677243	XM_034451078
NC_047559.1	3677646	3689014	XM_020071464.2
NC_047559.1	3677648	3689014	XM_011443421.3
NC_047559.1	3677650	3689014	XM_011443423.3
NC_047559.1	3677651	3689014	XM_011443422.3
NC_047559.1	3688946	3694403	XM_011443424.3
NC_047559.1	3695651	3697427	XM_011443420.3
NC_047559.1	3695651	3697427	XM_011443419.3
NC_047559.1	3699794	3705520	XM_011426426.3
NC_047559.1	3700159	3705842	XM_034451151
NC_047559.1	3700912	3705520	XM_011426427.3
NC_047559.1	3705419	3712549	XM_034451140
NC_047559.1	3713018	3725617	XM_011426433.3
NC_047559.1	3713018	3725590	XM_011426431.3
NC_047559.1	3713018	3717913	XM_011426436.3
NC_047559.1	3713018	3717782	XM_011426434.3
NC_047559.1	3713018	3717737	XM_034451208
NC_047559.1	3717938	3733210	XM_034451191
NC_047559.1	3717938	3723147	XM_011426430.3
NC_047559.1	3717938	3722006	XM_020066437.2
NC_047559.1	3725607	3733210	XM_034451170
NC_047559.1	3725611	3733210	XM_034451176
NC_047559.1	3725947	3758014	XM_034451181
NC_047559.1	3725947	3733210	XM_034451164
NC_047559.1	3734597	3743267	XM_011426438.3
NC_047559.1	3764326	3774273	XM_034463392
NC_047559.1	3776713	3783193	XM_034451250
NC_047559.1	3785436	3801795	XM_034451274
NC_047559.1	3785436	3801795	XM_034451300
NC_047559.1	3785436	3801795	XM_034451304
NC_047559.1	3785436	3801795	XM_034451326
NC_047559.1	3785436	3801795	XM_034451369
NC_047559.1	3785436	3801795	XM_034451335
NC_047559.1	3785436	3801795	XM_034451385
NC_047559.1	3785437	3801795	XM_034451287
NC_047559.1	3785437	3801795	XM_034451280
NC_047559.1	3785437	3801795	XM_034451294
NC_047559.1	3785437	3801795	XM_034451322
NC_047559.1	3785437	3801795	XM_034451315
NC_047559.1	3785437	3801795	XM_034451309
NC_047559.1	3785437	3801795	XM_034451319
NC_047559.1	3785437	3801743	XM_034451363
NC_047559.1	3785438	3801795	XM_034451325
NC_047559.1	3785438	3801795	XM_034451343
NC_047559.1	3785438	3801795	XM_034451355
NC_047559.1	3785438	3801795	XM_034451350
NC_047559.1	3785439	3801795	XM_034451374
NC_047559.1	3785439	3801795	XM_034451380
NC_047559.1	3785439	3801743	XM_034451361
NC_047559.1	3785439	3801743	XM_034451377
NC_047559.1	3785440	3801795	XM_034451390
NC_047559.1	3801627	3804826	XM_011426455.3
NC_047559.1	3806085	3809095	XM_020066445.2
NC_047559.1	3810845	3817983	XM_034451262
NC_047559.1	3820028	3822491	XM_011426463.3
NC_047559.1	3826415	3837728	XM_011426464.3
NC_047559.1	3838453	3860358	XM_011426465.3
NC_047559.1	3838473	3860358	XM_011426466.3
NC_047559.1	3838793	3860358	XM_020066448.2
NC_047559.1	3848858	3860358	XM_011426468.3
NC_047559.1	3852055	3860358	XM_011426467.3
NC_047559.1	3854387	3860358	XM_034451456
NC_047559.1	3864366	3881600	XM_034451470
NC_047559.1	3864410	3881392	XM_034451466
NC_047559.1	3882673	3896070	XM_011426471.3
NC_047559.1	3882673	3896049	XM_011426472.3
NC_047559.1	3898514	3907061	XM_011426473.3
NC_047559.1	3898514	3907025	XM_034451527
NC_047559.1	3907899	3918342	XM_020066453.2
NC_047559.1	3907899	3917088	XM_020066452.2
NC_047559.1	3907899	3915503	XM_011426476.3
NC_047559.1	3923888	3930171	XM_011426478.3
NC_047559.1	3933049	3936353	XM_020066455.2
NC_047559.1	3961597	3967989	XM_034463401
NC_047559.1	3977594	3991597	XM_011426479.3
NC_047559.1	4017404	4043261	XM_011426480.3
NC_047559.1	4062916	4085267	XM_011426481.3
NC_047559.1	4062916	4075366	XM_011426482.3
NC_047559.1	4142266	4147468	XM_011426484.3
NC_047559.1	4185759	4209115	XM_011426485.3
NC_047559.1	4185759	4209115	XM_011426488.3
NC_047559.1	4185759	4199529	XM_011426486.3
NC_047559.1	4185759	4199519	XM_034445625
NC_047559.1	4185759	4195398	XM_011426489.3
NC_047559.1	4303069	4305231	XM_034470735
NC_047559.1	4322931	4332038	XM_011445848.3
NC_047559.1	4393177	4399581	XM_011445847.3
NC_047559.1	4457826	4471126	XM_034463166
NC_047559.1	4457826	4469126	XM_011457262.3
NC_047559.1	4543525	4546792	XM_034463240
NC_047559.1	4543526	4546470	XM_034463233
NC_047559.1	4659356	4670159	XM_034459066
NC_047559.1	4661121	4670159	XM_034459058
NC_047559.1	4662189	4670159	XM_034459061
NC_047559.1	4700983	4796629	XM_011422320.3
NC_047559.1	4700983	4779404	XM_034459077
NC_047559.1	4700983	4724059	XM_011422322.3
NC_047559.1	4700983	4711688	XM_011422324.3
NC_047559.1	4700983	4709801	XM_011422319.3
NC_047559.1	4700983	4708945	XM_011422323.3
NC_047559.1	4833983	4851007	XM_011422313.3
NC_047559.1	4835675	4851007	XM_020065256.2
NC_047559.1	4835679	4851007	XM_011422318.3
NC_047559.1	4886565	4902163	XM_011422311.3
NC_047559.1	4886565	4902163	XM_020065230.2
NC_047559.1	4902153	4914502	XM_011422304.3
NC_047559.1	4902153	4914502	XM_011422308.3
NC_047559.1	4902153	4914502	XM_011422305.3
NC_047559.1	4902153	4914502	XM_011422309.3
NC_047559.1	4902172	4914502	XM_011422307.3
NC_047559.1	4902172	4914492	XM_011422310.3
NC_047559.1	4902172	4914492	XM_034449374
NC_047559.1	4917955	4924760	XM_011422301.3
NC_047559.1	4927634	4936016	XM_034449411
NC_047559.1	4927634	4936012	XM_034449404
NC_047559.1	4937772	4938863	XM_011422299.3
NC_047559.1	4938539	4941258	XM_034449416
NC_047559.1	4952923	4974558	XM_034449429
NC_047559.1	4952935	4974558	XM_034449433
NC_047559.1	4966483	4974558	XM_034449435
NC_047559.1	4967668	4974558	XM_034449441
NC_047559.1	4980726	4986408	XM_011422291.3
NC_047559.1	4980726	4986408	XM_034449459
NC_047559.1	4980745	4986408	XM_011422292.3
NC_047559.1	4990077	4992297	XM_034449466
NC_047559.1	4993094	5006585	XM_034449473
NC_047559.1	5009250	5010558	XM_034449478
NC_047559.1	5022296	5033938	XM_011422284.3
NC_047559.1	5035048	5036802	XM_011422283.3
NC_047559.1	5043390	5051886	XM_034449504
NC_047559.1	5054838	5058396	XM_011422282.3
NC_047559.1	5058305	5061650	XM_011422281.3
NC_047559.1	5058305	5060423	XM_020065254.2
NC_047559.1	5061953	5067172	XM_011422280.3
NC_047559.1	5068214	5076886	XM_020065255.2
NC_047559.1	5068221	5076886	XM_011422278.3
NC_047559.1	5080164	5089955	XM_034449558
NC_047559.1	5080342	5089955	XM_034449566
NC_047559.1	5097621	5109468	XM_034449577
NC_047559.1	5120143	5124276	XM_011422275.3
NC_047559.1	5128059	5130255	XM_011422270.3
NC_047559.1	5129744	5134162	XM_011422272.3
NC_047559.1	5129744	5134137	XM_011422274.3
NC_047559.1	5129744	5134121	XM_011422273.3
NC_047559.1	5129744	5134121	XM_011422271.3
NC_047559.1	5136838	5141053	XM_011422269.3
NC_047559.1	5137120	5141053	XM_011422267.3
NC_047559.1	5141559	5193888	XM_034449662
NC_047559.1	5141559	5193884	XM_034449622
NC_047559.1	5141559	5193884	XM_034449616
NC_047559.1	5141559	5188513	XM_034449608
NC_047559.1	5141559	5188513	XM_034449654
NC_047559.1	5141559	5188512	XM_034449628
NC_047559.1	5141559	5187914	XM_034449636
NC_047559.1	5141559	5187914	XM_034449672
NC_047559.1	5141559	5171976	XM_034449599
NC_047559.1	5141559	5171975	XM_034449649
NC_047559.1	5141559	5156886	XM_034449643
NC_047559.1	5141559	5156886	XM_034449681
NC_047559.1	5141559	5154568	XM_034449604
NC_047559.1	5196401	5221950	XM_011422256.3
NC_047559.1	5196401	5214785	XM_011422257.3
NC_047559.1	5196401	5211833	XM_011422253.3
NC_047559.1	5196401	5208154	XM_011422254.3
NC_047559.1	5196401	5203724	XM_011422259.3
NC_047559.1	5196401	5203096	XM_034449737
NC_047559.1	5222939	5225589	XM_011422252.3
NC_047559.1	5227249	5232580	XM_011422251.3
NC_047559.1	5227249	5232550	XM_034449797
NC_047559.1	5232741	5314657	XM_034449764
NC_047559.1	5232749	5314657	XM_034449755
NC_047559.1	5270109	5314657	XM_034449768
NC_047559.1	5250389	5260091	XM_034449788
NC_047559.1	5251690	5260095	XM_034449780
NC_047559.1	5317925	5319341	XM_034449813
NC_047559.1	5320973	5359020	XM_034449909
NC_047559.1	5320973	5359020	XM_034449888
NC_047559.1	5320973	5359020	XM_034449919
NC_047559.1	5320973	5359020	XM_034449962
NC_047559.1	5320973	5356654	XM_034449979
NC_047559.1	5320973	5356654	XM_034450006
NC_047559.1	5320973	5356635	XM_034449975
NC_047559.1	5320973	5356635	XM_034450003
NC_047559.1	5320974	5359020	XM_034449968
NC_047559.1	5320974	5359020	XM_034449935
NC_047559.1	5322556	5359020	XM_034449948
NC_047559.1	5322563	5359020	XM_034449904
NC_047559.1	5324527	5359020	XM_034449893
NC_047559.1	5324529	5359020	XM_034449936
NC_047559.1	5325085	5359020	XM_034449898
NC_047559.1	5325088	5359020	XM_034449940
NC_047559.1	5326203	5359020	XM_034449928
NC_047559.1	5326203	5359020	XM_034449954
NC_047559.1	5333506	5359020	XM_034450013
NC_047559.1	5337167	5359020	XM_011422243.3
NC_047559.1	5338314	5359020	XM_011422240.3
NC_047559.1	5340334	5359020	XM_011422244.3
NC_047559.1	5342176	5359020	XM_011422235.3
NC_047559.1	5346042	5359020	XM_011422242.3
NC_047559.1	5347902	5359020	XM_011422245.3
NC_047559.1	5360521	5395516	XM_034449846
